ZIP,Num Farms,Num Estabs,Total Emp Bus,Min Share,Black Share,Number of Loans_1,Total Loans Amount_1,Total Employees_1,Number of Loans_2,Total Loans Amount_2,Total Employees_2,Number of Loans_3,Total Loans Amount_3,Total Employees_3
30677,210.0,739.0,949.0,0.1542354821523708,0.0810868407032498,214,11255522.040000001,1734,185,5120168.88,801,161,6371329.89,977
30678,26.0,17.0,43.0,0.4949640287769784,0.4309352517985611,2,61000.0,7,5,191766.0,20,5,77886.03,5
30680,216.0,814.0,1030.0,0.2523554043444125,0.1255125185379045,95,5428820.2299999995,749,208,6567049.65,1103,176,5583156.750000001,797
30683,65.0,105.0,170.0,0.289349276974416,0.224972191323693,17,844074.9400000001,159,20,248888.31,48,36,768314.8400000001,108
30701,302.0,856.0,1158.0,0.1752675386444708,0.047372175980975,138,6748437.24,1081,177,4647338.699999999,983,141,5618382.180000001,810
30703,27.0,27.0,54.0,,,12,669312.4199999999,101,7,293000.0,62,0,0.0,0
30705,173.0,370.0,543.0,0.0426156374735853,0.0093331768020662,47,2516219.67,404,76,2178564.3100000005,395,55,2145657.24,319
30707,214.0,135.0,349.0,0.0668999708369787,0.0383785360163312,23,823854.24,124,22,624535.2899999999,105,30,878112.13,110
30708,4.0,4.0,8.0,0.0755813953488372,0.0,12,419400.0,134,1,5000.0,2,1,38368.0,4
30710,63.0,53.0,116.0,0.0971632177607235,0.0204193504179799,11,384287.95,73,13,397052.0,55,13,376624.65,56
30711,58.0,14.0,72.0,0.0340697364918818,0.006121905775885,3,149400.0,21,3,97500.0,16,3,106349.32,12
30719,10.0,9.0,19.0,,,2,119600.0,20,5,289700.0,83,0,0.0,0
30720,42.0,1023.0,1065.0,0.1862685716321659,0.0344176434959204,171,8897535.709999999,1498,183,6536666.82,1029,157,6498411.79,980
30721,134.0,924.0,1058.0,0.1358388089179232,0.0358729917581374,116,6277580.040000001,912,205,7192505.59,1080,148,5596309.100000001,889
30722,13.0,66.0,79.0,,,18,1129141.97,140,11,163948.79,36,0,0.0,0
30724,4.0,9.0,13.0,,,2,62900.0,10,1,40000.0,8,0,0.0,0
30725,24.0,48.0,72.0,0.0541111815683788,0.0336081166772352,9,473492.0,95,12,331337.07,52,10,400649.01,68
30726,1.0,4.0,5.0,,,0,0.0,0,1,48512.19,10,0,0.0,0
30728,209.0,274.0,483.0,0.1130654511222315,0.0487539017985433,43,2328920.13,255,44,1346355.6099999996,198,42,1524732.0400000003,232
30730,48.0,16.0,64.0,0.0951629863301787,0.0289169295478443,2,33122.99,6,3,42998.119999999995,14,5,84477.78,9
30731,34.0,30.0,64.0,0.0557438794726929,0.0015065913370998,3,116260.0,33,9,169452.0,58,8,175886.45,33
30732,3.0,3.0,6.0,,,0,0.0,0,0,0.0,0,0,0.0,0
30733,27.0,12.0,39.0,0.056655918931368,0.0013818516812528,1,7700.0,2,2,22800.0,11,1,7700.0,2
30734,83.0,27.0,110.0,0.0757753071971913,0.0002925687536571,3,95200.0,14,5,104128.52,25,10,312314.99,52
30735,101.0,51.0,152.0,0.0990800784195445,0.0328758859900467,6,234469.0,17,17,343627.27,56,15,387354.84,53
30736,198.0,552.0,750.0,0.0687687618873026,0.0217924333738169,105,4777912.26,736,118,3568488.5199999996,607,107,4233046.75,613
30738,54.0,34.0,88.0,0.0096893701909376,0.0096893701909375,3,169410.0,31,9,330006.0,61,7,200054.45,45
30739,63.0,72.0,135.0,0.0732319503912594,0.0183079875978148,9,357599.84,35,17,556137.4099999999,95,14,243331.50999999998,41
30740,113.0,86.0,199.0,0.0787511649580615,0.0125815470643056,10,384000.0,50,26,626758.0,95,17,439501.62,48
30741,9.0,240.0,249.0,0.0858631785114717,0.0297985450475657,33,1734252.99,232,57,1355210.72,212,36,1015776.77,160
30742,2.0,328.0,330.0,0.1457824789802007,0.0317331163547599,47,2129588.23,353,35,988263.8099999999,220,31,958545.6,191
30746,59.0,11.0,70.0,0.0,0.0,0,0.0,0,3,43483.32,7,1,20833.0,1
30747,223.0,215.0,438.0,0.1748592395774024,0.1403808439299044,39,1651635.29,287,32,761714.7000000001,152,42,1281354.4300000002,217
30750,17.0,29.0,46.0,0.0906460945033751,0.0200096432015429,1,2625.0,1,15,353166.32,49,6,211153.62,22
30751,1.0,0.0,1.0,0.0,0.0,1,70530.0,12,0,0.0,0,0,0.0,0
30752,94.0,167.0,261.0,0.0552211159990738,0.0076406575596202,12,487003.25,71,33,779978.7400000001,187,11,254112.24,28
30753,41.0,62.0,103.0,0.1103192702394526,0.020381984036488,9,384463.45,50,10,181013.0,41,10,475468.59,54
30755,59.0,72.0,131.0,0.0702413929560743,0.0363078749505342,11,574224.3200000001,74,14,431624.8,79,13,320692.43999999994,51
30756,2.0,8.0,10.0,0.0,0.0,1,26400.0,2,1,32500.0,5,0,0.0,0
30757,25.0,21.0,46.0,0.1032379164711403,0.0375410605349601,0,0.0,0,7,315308.0,52,6,242813.24000000002,111
30802,64.0,116.0,180.0,0.2546852474771744,0.2035880185808105,36,1429401.48,259,35,1135992.82,194,29,1317030.91,173
30803,23.0,8.0,31.0,0.0654475457170356,0.0346487006737247,1,17451.22,3,3,113981.0,39,2,38517.0,9
30805,22.0,18.0,40.0,0.1301627033792239,0.0709219858156028,3,130672.5,21,2,18395.0,6,2,14857.6,3
30807,0.0,3.0,3.0,0.8592964824120604,0.8592964824120602,0,0.0,0,0,0.0,0,0,0.0,0
30808,76.0,37.0,113.0,0.2749397062047797,0.2177154132865599,5,247700.0,40,8,168534.0,34,7,156704.0,20
30809,60.0,1045.0,1105.0,0.2205297486477887,0.1174832962138084,221,11238332.23,1800,231,6912621.680000001,1017,200,8282231.159999999,1207
30810,56.0,23.0,79.0,0.1421755725190839,0.1331106870229007,2,89305.55,13,5,106172.70999999999,14,5,111834.41,10
30812,0.0,0.0,0.0,0.3870967741935484,0.3870967741935484,1,37300.0,6,0,0.0,0,0,0.0,0
30813,35.0,441.0,476.0,0.358293943058151,0.2367154006815433,67,2378251.62,568,107,2857640.73,570,124,2981958.67,520
30814,77.0,108.0,185.0,0.3536715906658103,0.2936202098051809,17,1306876.3199999998,131,31,737469.0,128,23,762121.03,112
30815,76.0,252.0,328.0,0.6780716518393844,0.6030536186583313,24,1078014.57,229,57,1783317.12,381,99,2793490.6700000004,381
30816,38.0,15.0,53.0,0.2884043607532209,0.2472745292368681,4,151246.0,42,3,163831.12,29,9,193539.43,18
30817,87.0,156.0,243.0,0.3363344051446945,0.3118971061093247,46,2100469.67,336,28,783908.32,122,27,994852.59,164
30818,13.0,8.0,21.0,0.3226495726495726,0.3226495726495726,1,84500.0,8,3,209270.0,22,1,47312.0,11
30820,27.0,6.0,33.0,0.1292134831460674,0.1142322097378277,2,60495.0,19,1,4020.0,3,1,5000.0,1
30821,18.0,22.0,40.0,0.4448484848484848,0.4448484848484848,1,5800.0,1,4,50900.0,7,1,10867.0,2
30822,1.0,0.0,1.0,0.1267281105990783,0.1267281105990783,0,0.0,0,0,0.0,0,0,0.0,0
30823,56.0,13.0,69.0,0.3595255744996294,0.2705707931801334,5,268105.0,46,3,54500.0,12,6,249403.16999999998,42
30824,166.0,386.0,552.0,0.52045535396656,0.4536938218901933,62,2766408.94,583,76,2373068.1599999997,408,61,2602320.77,496
30828,71.0,64.0,135.0,0.6445123503947033,0.6261777438248026,5,410004.29,40,13,177061.0,42,10,210358.34,25
30830,238.0,293.0,531.0,0.5909627879503839,0.5624630832841111,64,2865585.98,577,71,1702545.73,314,71,1844787.0500000003,478
30833,35.0,100.0,135.0,0.5596707818930041,0.5113168724279835,22,1081478.23,221,17,776510.8,156,15,437620.66,66
30901,5.0,790.0,795.0,0.8644016103452483,0.8465902159326583,109,5247021.78,763,120,3983688.0699999994,726,132,4638255.03,650
30903,2.0,36.0,38.0,0.1548387096774193,0.0,5,230585.0,25,1,23810.0,5,0,0.0,0
30904,10.0,503.0,513.0,0.5483122051886793,0.4817585495283019,80,4364637.109999999,679,114,3572845.9000000004,637,105,3340436.0599999996,495
30905,0.0,84.0,84.0,0.4220437187253094,0.227811430076376,1,71800.0,13,2,34162.92,13,1,35750.0,8
30906,39.0,742.0,781.0,0.711594684385382,0.6615116279069767,50,8793735.0,484,135,3639267.49,768,185,4453848.45,821
30907,30.0,1426.0,1456.0,0.2638057089523217,0.1480905343392704,285,14673669.52,2527,310,9904046.329999998,1623,283,10992372.48,1924
30909,28.0,1392.0,1420.0,0.557580982879665,0.4642443650695898,220,11263011.44,2072,289,10351311.899999999,1875,278,10172003.440000001,1638
30912,0.0,13.0,13.0,0.4035087719298246,0.3333333333333333,0,0.0,0,0,0.0,0,1,4345.0,1
30914,0.0,6.0,6.0,,,1,21900.0,3,0,0.0,0,0,0.0,0
30916,1.0,8.0,9.0,,,2,134227.5,42,0,0.0,0,0,0.0,0
30917,5.0,12.0,17.0,,,2,67997.5,10,2,17552.0,2,1,46065.7,3
30919,2.0,11.0,13.0,,,2,24297.5,12,2,37977.0,4,0,0.0,0
31001,85.0,23.0,108.0,0.4617164006476983,0.4464492250751792,9,341717.0,77,4,44432.0,11,9,245149.3,50
31002,68.0,27.0,95.0,0.0630547903275176,0.0529537802265075,4,99993.0,34,5,174683.27,26,11,335236.15,37
31003,2.0,6.0,8.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0
31004,2.0,31.0,33.0,,,6,369795.0,40,7,413728.0,37,0,0.0,0
31005,50.0,166.0,216.0,0.3532940663176265,0.2464005235602094,31,1702105.8800000001,364,50,1508642.04,371,63,2210480.86,396
31006,75.0,71.0,146.0,0.5584788856953349,0.4932566880389122,5,281783.5,41,21,1962294.25,138,23,703427.6000000001,118
31007,23.0,8.0,31.0,0.5249734325185973,0.38788522848034,2,119969.32,35,4,87856.3,19,8,144506.4,18
31008,103.0,325.0,428.0,0.3190072639225182,0.2699253430185633,52,2369359.11,373,66,2242356.16,439,89,2465849.83,404
31009,29.0,8.0,37.0,0.1097560975609756,0.0548780487804878,2,99997.5,15,1,41667.0,2,2,95157.0,5
31010,24.0,14.0,38.0,,,8,339938.22,43,1,41700.0,4,0,0.0,0
31011,17.0,13.0,30.0,0.2204515272244356,0.1832669322709163,4,212673.0,27,0,0.0,0,7,215036.32,23
31012,36.0,12.0,48.0,0.5175730669626342,0.4853866074731779,3,23600.0,7,1,117350.0,12,5,105170.32,14
31013,4.0,0.0,4.0,,,0,0.0,0,0,0.0,0,0,0.0,0
31014,213.0,160.0,373.0,0.3318412414204715,0.3240077588779468,31,1008210.17,186,24,1093974.8,236,42,1264583.7000000002,229
31015,155.0,464.0,619.0,0.4959479834150019,0.4774312099509988,75,3810314.72,729,84,2427225.95,535,126,3691697.77,578
31016,41.0,5.0,46.0,0.5251091703056768,0.5245633187772926,0,0.0,0,5,71179.0,14,4,193746.76,16
31017,80.0,17.0,97.0,0.1513616212792906,0.1431285623812539,4,378700.0,93,5,343700.0,40,3,100933.0,23
31018,39.0,11.0,50.0,0.6252580867171369,0.5474879559532003,2,35250.0,7,1,5000.0,1,4,70251.44,5
31019,62.0,16.0,78.0,0.2036613272311213,0.1605644546147978,2,39800.0,2,5,215409.55,51,10,273838.93,31
31020,12.0,23.0,35.0,0.3314037626628076,0.3314037626628075,2,71080.3,14,8,292660.0,47,5,130930.98000000001,15
31021,235.0,857.0,1092.0,0.5200159982547359,0.4912918590699196,182,8855188.549999999,1743,163,5082835.21,916,225,7675088.7700000005,1212
31022,24.0,21.0,45.0,0.1766871165644171,0.1717791411042944,3,86936.0,27,5,85578.75,21,4,43616.149999999994,10
31023,236.0,261.0,497.0,0.2450458129128488,0.212159954542226,71,3163433.15,607,26,664941.23,152,79,2673199.3,443
31024,163.0,463.0,626.0,0.3123316660253944,0.2603886110042324,93,4887019.05,831,110,3312636.17,597,108,4209543.899999999,583
31025,48.0,14.0,62.0,0.2477134146341463,0.1859756097560975,4,90877.75,11,7,232577.62,25,6,218092.33000000002,25
31027,125.0,109.0,234.0,0.3364637305699481,0.2935017271157167,24,1217185.1500000001,167,22,426766.57,104,45,1056224.8800000001,148
31028,10.0,123.0,133.0,0.5089165292971677,0.3953244417803087,16,626290.3,130,36,1173290.39,273,28,842991.7100000001,176
31029,149.0,377.0,526.0,0.2967146414040201,0.2625857776158377,84,4170457.77,733,102,2931428.0299999993,590,93,3253625.59,553
31030,202.0,264.0,466.0,0.5969702108416709,0.5180600305239953,51,2052268.2000000002,374,45,1257875.2899999998,215,69,1651307.99,243
31031,48.0,70.0,118.0,0.317059715901255,0.2989932423114053,8,300653.99,51,6,271471.32,38,15,543934.9299999999,66
31032,99.0,232.0,331.0,0.2080396763247194,0.1816758026624902,44,1906501.9000000001,351,37,1173603.5,183,58,1445655.5600000003,250
31033,28.0,20.0,48.0,0.2208132925229557,0.1639702667249672,4,209700.0,56,4,79845.67,12,5,140756.93,9
31034,6.0,0.0,6.0,,,1,49198.0,7,0,0.0,0,0,0.0,0
31035,22.0,8.0,30.0,0.3353982300884955,0.3221238938053097,3,111822.17,10,0,0.0,0,2,29532.600000000002,2
31036,182.0,180.0,362.0,0.4177018633540372,0.3735697940503432,41,1439678.5999999999,312,27,634337.48,142,59,1862409.5700000003,310
31037,17.0,37.0,54.0,0.4673549107142857,0.4408482142857143,5,98415.0,18,7,142053.0,24,10,173283.0,23
31038,17.0,4.0,21.0,0.3333333333333333,0.3003663003663003,2,166802.0,28,0,0.0,0,0,0.0,0
31039,0.0,0.0,0.0,,,0,0.0,0,0,0.0,0,0,0.0,0
31040,25.0,28.0,53.0,,,2,115100.0,17,5,93323.26,20,0,0.0,0
31041,15.0,8.0,23.0,0.7015765765765766,0.6869369369369369,0,0.0,0,0,0.0,0,4,70831.99,7
31042,12.0,24.0,36.0,0.6927335640138408,0.6636678200692041,2,82082.5,11,3,52700.0,8,12,152806.4,26
31044,35.0,40.0,75.0,0.6547220361687877,0.6473543201607501,7,271082.0,58,11,191550.02,37,11,231009.22999999998,41
31045,1.0,3.0,4.0,0.8387096774193549,0.8387096774193549,0,0.0,0,0,0.0,0,0,0.0,0
31046,25.0,50.0,75.0,0.1713589604764482,0.1537628586897672,9,187595.09000000003,29,10,1895049.32,85,10,209250.38,26
31047,37.0,129.0,166.0,0.3152380952380952,0.2020952380952381,16,677709.45,120,39,1247195.43,222,58,1549987.0000000002,244
31049,78.0,12.0,90.0,0.0621820237422272,0.0248728094968909,1,77300.0,12,3,43100.0,4,4,63343.32,9
31050,13.0,4.0,17.0,0.0910138248847926,0.076036866359447,0,0.0,0,3,84089.0,11,0,0.0,0
31051,2.0,0.0,2.0,0.7464114832535885,0.5645933014354066,2,178097.1,18,0,0.0,0,0,0.0,0
31052,66.0,66.0,132.0,0.305420391535589,0.2595903587190223,10,495229.0,49,21,509214.82,97,19,564421.55,64
31054,9.0,36.0,45.0,0.374806800618238,0.374806800618238,4,209443.95,27,7,312400.47,45,7,77472.1,9
31055,77.0,105.0,182.0,0.5239225484072454,0.3791380387257964,35,1333527.72,248,24,455913.12,79,35,870458.5,144
31057,42.0,20.0,62.0,0.50537109375,0.4482421875,6,424479.5,62,7,179579.0,31,3,224700.0,45
31058,55.0,11.0,66.0,0.0734149054505005,0.0478309232480533,2,10200.0,3,3,36275.97,10,4,69483.02,10
31059,15.0,20.0,35.0,,,2,43900.97,8,2,26735.0,4,0,0.0,0
31060,59.0,17.0,76.0,0.3433852140077821,0.3219844357976654,7,387101.0,62,4,53681.0,8,11,556817.5499999999,81
31061,136.0,819.0,955.0,0.4693724340175953,0.4247272727272727,167,7661366.000000001,1322,129,4073622.0500000003,831,216,6740800.9399999995,1237
31062,0.0,4.0,4.0,0.4694736842105262,0.4694736842105263,0,0.0,0,0,0.0,0,0,0.0,0
31063,120.0,103.0,223.0,0.6572466693580945,0.569035123132822,4,247397.27999999997,38,22,749206.39,111,19,605367.9099999999,134
31064,141.0,163.0,304.0,0.2400464674200021,0.2156510719188932,42,1560809.49,302,24,561536.0,105,34,744676.0900000001,97
